Station Name,Latitude,Longitude,Search Term,Business Name,Business Category,Business Rating,Business Address,Business Phone,Business Distance (meters)
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Taverna Music Bar,Bars,4.5,"R. da Paciência, 127",+557191335882,615.6502204698048
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Boteco do França,Bars,3.7,"R. Borges dos Reis, 24",+557133342734,1251.4896613156627
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,La Cave de Jean,Bars,5.0,"Rua da Paciência, 329 - Rio Vermelho",+557199744248,897.0002147118951
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Lálá,Bars,4.7,"R. da Paciência, 329",+5571999744248,811.5894497756975
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Idearium Studio Bar,Bars,4.7,"Rua Guedes Cabral, 20",+557192650535,1111.2888885284158
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Bar Vermelho,Bars,3.0,Lgo. de Santana 5,+557133353143,979.9689281086281
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Seu Madruga Music Pizza e Bar,Bars,3.5,"Rua João Gomes, 63",+557121322408,1093.14801046329
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Coupa Bar e Grill,Bars,4.0,Largo da Mariquita - Rio Vermelho,,1430.9217817498904
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Bar do Nando,Bars,3.5,"Rua Alagoinhas, 100 - Rio Vermelho",+557133344185,1262.222650232566
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Seu Boteco,Bars,1.7,"Rua Ilhéus, 159 - Rio Vermelho",+557131357780,1160.2912330061718
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,30 Segundos,Bars,3.7,"R. Ilhéus, 21",+557133348586,1082.460885454054
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Tropos,Bars,0.0,"R. Ilhéus, 214",+557130233307,1162.5604476741864
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Teatro Sesi Rio Vermelho,Bars,5.0,"R. Borges dos Reis, 9",+557136167060,1192.379372929874
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Hangar Live Music,Bars,3.3,"R. Morro da Paciência, 123 - Rio Vermelho",+557130144007,389.6123175679914
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Bar Tenda da Deusa,Bars,4.3,"Rua Professor Aristides Novis, s/nº",+557199843355,1357.8351645888504
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Vermelho Bodega,Bars,4.0,largo de Santana,,1013.3734121069098
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Bar À Proa,Bars,3.5,"Rua Guedes Cabral, 81 - Rio Vermelho",+557188888315,1062.990197516909
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Olivas Bar Gourmet,Bars,4.0,Rio Vermelho,,1022.0431065541397
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Alexsandro Guedes Cordeiro,Bars,0.0,R. Almirante Barroso 123,+557130144007,633.5756135262927
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Visca Sabor & Arte,Bars,2.3,"R. Guedes Cabral, 123",+557130341688,1070.1684147123974
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Sunshine,Bars,4.0,"R. Guedes Cabral, 20",+557133341179,1111.2888885284158
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Póstudo Restaurante,Bars,2.8,"R. João Gomes, 87",+557130158800,1095.0042670534838
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Boteco do Caranguejo,Bars,3.1,"R. Jequié, 3",+557133635151,1155.9898695911604
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Passarela,Bars,3.2,"R. João Gomes, 4",+557130197110,1073.713928198648
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Ponto de Partida Snooker Bar,Bars,0.0,R. da Paciência 263,+557130122945,734.3830983276354
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Carrinho da Alegria,Bars,4.0,"Lgo. da Mariquita, 6",+557133301730,1397.191551828576
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Zen Dining & Music,Bars,3.4,Rua Conselheiro Pedro Luiz nº 311,+557133346556,1179.5162038455537
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Martinha's House,Bars,0.0,"R. Caetano Moura, 66",+557191769816,1721.8052385867607
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Revolver Bar Pub,Bars,3.0,"Rua João Gomes, 63 Rio Vermelho",+557135060425,1093.14801046329
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Bond Canto,Bars,0.0,Tv. Lydio de Mesquita 51,+557133353737,836.0814649915849
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,O Caranguejo,Bars,3.5,"Alagoinhas, 772",,1115.5267680264312
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Padaria Bar,Bars,2.7,"Rua João Gomes, 43.",+557130184413,1070.6697240540277
14 - Pedra da Sereia,-13.010995,-38.501335,Bars,Big Bar,Bars,0.0,Largo da Mariquita,+557188160492,1430.9217817498904
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Acal Associação Capoeira Arte & Luta,Fitness & Instruction,5.0,"R. Macapá, 474",+557132353601,876.7940517990048
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Shock Sports,Fitness & Instruction,0.0,Av. Oceânica 2400 - 2,+557132356751,486.2504195831567
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Active Pilates,Fitness & Instruction,0.0,"Travessa Bartolhomeu Gusmão, 104, Loja L",+557130356511,493.7774375987011
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Villa Forma,Fitness & Instruction,4.0,"Av. Cardeal da Silva, 2435. Rio Vermelho.",+557133349633,1042.1316867603882
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Aldeia Crossfit,Fitness & Instruction,0.0,"R. da Paciência, 92",+557184815005,809.9021279700671
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Momento Fitness,Fitness & Instruction,4.5,"Av. Juracy Magalhães Jr., 317",+557133346161,1327.2228954489162
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Athletic Way,Fitness & Instruction,0.0,R. Lucaia 128,+557133356684,1170.2132588417073
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Núcleo do Movimento,Fitness & Instruction,0.0,"Av. Adhemar de Barros, 123",+557130135717,890.4154489582261
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Casa do Fitness,Fitness & Instruction,0.0,"Rua Lucaia, 438  Rio Vermelho",+557130370437,1455.0696660860915
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Academia Triatleta,Fitness & Instruction,0.0,Avenida Caetano Moura,,1729.514943801864
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Forma A3,Fitness & Instruction,0.0,"Rua Professor Severo Pessoa, n 29, São Lázaro/Federação",,1826.859000692714
14 - Pedra da Sereia,-13.010995,-38.501335,Fitness & Instruction,Life Style Fight Center,Fitness & Instruction,0.0,"Lgo. do Campo Santo, 5",+557191608776,1984.9906458771657
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Cuco Bistrô,Restaurants,4.5,"Largo do Cruzeiro de São Franscico, 6",+557133224383,694.940928107353
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Amado,Restaurants,3.9,"Av. Lafayete Coutinho, 660",+557133223520,313.82095969340224
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Bar Zulu,Restaurants,4.6,"R. das Laranjeiras, 16",+557187843208,772.0254846218754
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Soho,Restaurants,4.4,"Av. Contorno, 1010",+557133224554,591.1660030813225
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Odoyá,Restaurants,4.2,"Largo do Cruzeiro de São Francisco, 1 Pelourinho",+557133227892,721.783576516033
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Ravyolli,Restaurants,5.0,Rua Chile,,251.69940834555453
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Restaurante 496,Restaurants,4.3,"Av. Lafayete Coutinho, 496",+557130180496,237.44307147152537
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Poró,Restaurants,4.3,"R. do Carmo, 13",+557196181704,1332.8032180582677
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,DAS Restaurante,Restaurants,5.0,Av. Lafayete Coutinho 1010,+557130112410,710.5194255606604
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Maria Mata Mouro,Restaurants,4.2,"R. da Ordem Terceira, 8",+557133213929,738.8972987471213
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,BahiaCafé Hotel,Restaurants,4.2,"Praça da Sé, 22 - Centro",+557133221266,574.9646868606372
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Chez Bernard,Restaurants,5.0,"R. Gamboa de Cima, 11",+557133281566,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,L'Arcangelo Ristorante Italiano,Restaurants,5.0,"Rua das Laranjeiras, 17, Pelourinho",+557133220066,778.1349908898576
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Cantina da Lua,Restaurants,4.3,Lgo. Terreiro Jesus 2,+557133224041,727.5427037407876
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,O Líder,Restaurants,4.0,"Largo Dois de Julho, 32",+557133218955,569.1353453769332
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Mama Bahia,Restaurants,3.4,"R. das Portas do Carmo, 21",+557133224397,812.6214853623038
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Lafayette,Restaurants,3.9,"Av. Lafayete Coutinho, 1010",+557133210800,591.1660030813225
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Berlim Café,Restaurants,3.8,"Av. Sete de Setembro, 1809",+557130121585,1670.8750967020278
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Pysco Resto Bar,Restaurants,4.7,"Ladeira do Carmo, 7, Santo Antonio",+557197091513,1081.4819096002254
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Showmaki,Restaurants,5.0,"R. Politeama de Baixo, 32",+557121379111,1132.7087313200145
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Restaurante Senac,Restaurants,4.7,"Praça José de Alencar, 13 - Pelourinho",+557133248101,974.3751712143078
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Aldrava,Restaurants,4.3,Sol Risos,+557133248400,364.9733489030898
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Passeio da Vitória,Restaurants,4.5,"Av. Sete de Setembro, 1537",+557130216700,1376.7996077364012
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Rango Vegan,Restaurants,4.7,"R. do Passo, 62",+557134882756,1154.0075015407087
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Porto do Moreira,Restaurants,5.0,"Rua Carlos Gomes, 486, Campo Grande",+557133224112,501.2461616989198
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Espetinho Sabiá,Restaurants,5.0,"R. Politeama de Baixo, 555",+557133280658,1178.229833637658
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,A Cubana Sorvetes,Restaurants,4.2,"Praça Thomé Souza, 1",+557133227000,408.211752100683
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Axego Restaurante e Bar,Restaurants,4.1,R. João de Deus 1 - 1,+557132427481,763.6589699901858
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Donana,Restaurants,4.3,Conjunto dos Comerciários,+557133518216,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Solar do Unhão,Restaurants,5.0,Av. Lafayete Coutinho,+557133295331,254.34254315313152
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Churrascaria Fazendinha,Restaurants,5.0,"Rua Conselheiro Junqueira Aires, 1-125 , Barris",+557130118542,651.3514936441471
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Café do Forte,Restaurants,4.0,"Av. Lafayete Coutinho, 1010",+557133215713,710.5194255606604
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Bar Koisa Nossa,Restaurants,3.7,"Travessa Engenheiro Allioni, 3",+557132425412,361.4301755219278
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Pizzeria Romolo e Remo,Restaurants,4.0,Rua Laranjeiras 27 Pelourinho,+557132660204,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Hotel Villa Bahia Restaurante,Restaurants,3.8,"Largo do Cruzeiro de Sao Francisco, no 16/18",,679.8144012958239
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,A Porteira Express,Restaurants,4.8,"Rua Portugal, 21",+557133275071,669.9394618250011
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Café do Forte Bistro & Lounge,Restaurants,3.8,"Av. Lafayete Coutinho, 1010",+557133215713,553.0511583835433
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Cafélier,Restaurants,4.5,"R. do Carmo, 50",+557132415095,1303.8312752416928
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Bier Bar,Restaurants,5.0,"R. dos Adôbes, 60",+557133276154,1704.1526175670408
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Restaurante Caravelas,Restaurants,4.0,R. Chile 22,+557133210901,182.79175907959538
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Manágrill,Restaurants,4.0,"Largo do Cruzeiro de São Francisco, 7",+557133221782,657.4465743455078
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Café do Espaço Itaú de Cinema,Restaurants,3.5,"Praça Castro Alves, S/N Centro",+557130114706,40.52264716499235
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Encontro dos Artistas,Restaurants,5.0,"Rua das Laranjeiras 15, Pelourinho",+557133211721,772.9966454214709
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Espaço Cultural D'Venetta,Restaurants,4.4,Rua dos Adôbes 12,+557132430616,1626.5993339188149
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Lu Kaftas,Restaurants,4.0,"Largo 2 de Julho, S/N",+557183837592,577.5209679929402
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Hotel Solar do Carmo,Restaurants,3.7,Rua Direita Santo Antônio 108,+557133230644,1444.8807664571161
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,33 Downtown Café,Restaurants,4.4,Av. Estados Unidos 397,+557130219600,895.7704847851387
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Savoy Delivery,Restaurants,4.3,Av. 7 de Setembro 468,+557133222918,421.1729177452898
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Mercearia de Todos os Santos,Restaurants,4.0,"Avenida Lafayete Coutinho, 1010",+557130175815,553.0511583835433
62- Praça Castro Alves,-12.97748,-38.51457,Restaurants,Caranguejo do Sergipe,Restaurants,3.9,"Av Otávio Mangabeira, 222",+557132483331,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Quintal Raso da Catarina,Bars,4.0,"Av. Sete de Setembro, 1370",+5571988420588,1194.3864816509192
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Cruz do Pascoal,Bars,4.5,"R. Direita de Santo Antônio, 2",+557132432285,1383.150399851147
62- Praça Castro Alves,-12.97748,-38.51457,Bars,O Cravinho,Bars,4.2,"Largo Terreiro Jesus, 3",+557133226759,668.0454053927929
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Zulu,Bars,4.6,"R. das Laranjeiras, 16",+557187843208,772.0254846218754
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Brahmeiro,Bars,4.0,Dois de Julho,,664.3563380849536
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar do Espanha,Bars,5.0,"Rua General Labatut, 38",+557197338379,899.1953235950432
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Burlesque Bar Salvador,Bars,3.3,"R. da Mouraria, 51",+557130364908,477.31148181986885
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Espaço Cultural D'Venetta,Bars,4.4,Rua dos Adôbes 12,+557132430616,1626.5993339188149
62- Praça Castro Alves,-12.97748,-38.51457,Bars,O Líder,Bars,4.0,"Largo Dois de Julho, 32",+557133218955,569.1353453769332
62- Praça Castro Alves,-12.97748,-38.51457,Bars,O Coliseu,Bars,4.0,"Cruzeiro de São Francisco, 9",+557133215585,664.7077617888436
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bier Bar,Bars,5.0,"R. dos Adôbes, 60",+557133276154,1704.1526175670408
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Toalha da Saudade,Bars,4.0,"Rua Gabriel Soares, 68. Ladeira dos Aflitos.",+557133297773,894.9476304597905
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Mocambinho,Bars,4.0,"R. da Faísca, 12",,647.5641191663749
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Chuleta,Bars,3.1,"R. São Raymundo, 26",+557133291450,858.4790808539464
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Boi Bom Bar,Bars,4.0,"R. J Castro Rabelo, 2",,803.879444017927
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Koisa Nossa,Bars,3.7,"Travessa Engenheiro Allioni, 3",+557132425412,361.4301755219278
62- Praça Castro Alves,-12.97748,-38.51457,Bars,O Colon,Bars,4.0,"Rua Forte de São Pedro, 12",+557133293012,1127.93709452613
62- Praça Castro Alves,-12.97748,-38.51457,Bars,K- Trupia,Bars,0.0,R. Engenheiro Silva Lima,+557188583873,409.57666901357845
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Recanto Bar,Bars,4.0,"Rua Direita de Santo Antônio, 02 - Santo Antônio",+557132416664,1384.2549606783095
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bebidas Praça da Sé,Bars,4.0,Praça da Sé,,566.5956051412991
62- Praça Castro Alves,-12.97748,-38.51457,Bars,33 Downtown Café,Bars,4.4,Av. Estados Unidos 397,+557130219600,895.7704847851387
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Mão Dupla Restaurante,Bars,4.0,"Rua Santa Isabel, 10",+557199431093,766.2296099180666
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Dalí Happy Hour,Bars,3.0,"R. José Duarte, 71",+5571992295274,693.2669712570952
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Recanto do Gino,Bars,3.5,Praça Visconde de Cairu,,495.3714600296541
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Palácio dos Gatos,Bars,0.0,R. Conselheiro Saraiva 14,+557133263676,768.0157663670118
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Repertório 15 - Barraca de Vera,Bars,5.0,Praça Quincas Berro d'Água,,885.0999964740629
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Kantu du Ka,Bars,5.0,,,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Suvaco de Cobra,Bars,4.0,"Rua do Passo, 10. Pelourinho",,1013.2428961720011
62- Praça Castro Alves,-12.97748,-38.51457,Bars,DiLuis,Bars,5.0,Ilha de Bom jesus dos Passos,,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Estrela do Horizonte,Bars,3.3,"R. Politeama de Baixo, 313",+557133295050,1145.3517087875257
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Alcindo,Bars,3.0,"R. da Mouraria, 110",,358.61881013605705
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Capim Guiné,Bars,4.0,"Avenida Joana Angélica, 1542 - Nazaré",+557132439311,1228.2046365345689
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Âncora do Marujo,Bars,5.0,"R. Carlos Gomes, 808 - Dois de Julho",+557132422680,763.1939171611225
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Colon,Bars,4.0,"Pça. Conde dos Arcos, 3",+557132423847,901.9305742952173
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Restaurante Caipira Casa da Roça,Bars,3.0,Ladeira do Carmo 27,+557132418580,1134.5083800680256
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Mercearia de Todos os Santos,Bars,4.0,"Avenida Lafayete Coutinho, 1010",+557130175815,553.0511583835433
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Novo Canadá,Bars,3.0,"R. Lima e Silva, 430",,1881.9326199295465
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Lobby Bar,Bars,0.0,"R. Chile, 20",+557130369201,187.71432298953098
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Canzoa Drink's,Bars,0.0,R. Sodré 95,+557133225505,400.7587121189136
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Noites de Jazz,Bars,4.0,Pestana Convento do Carmo Hotel,+557133278400,1296.4091901071613
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Bar Sereno,Bars,0.0,R. Papa Clemente X  box 15,+557133627890,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,D'Skina Bar,Bars,2.7,"Largo Dois de Julho, 26 - Dois de Julho",,521.8663240107409
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Sanel Drinks,Bars,0.0,"Largo Quincas Berro d'Água, 27",+557132723543,819.2946146001439
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Zezeu O Lanche,Bars,0.0,R. Priscila Vanusse 375 E,+557135211698,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Churrasco do Papada,Bars,0.0,Fra São Joaquim  qd 7 box 36,+557133128153,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Jaba do Sertão,Bars,0.0,R. Brigadeiro Freitas Guimarães 237,+557131787104,824.1320976815931
62- Praça Castro Alves,-12.97748,-38.51457,Bars,Oliveiras's House Bar,Bars,4.0,"R. Direita de Santo Antonio, 110 - Santo Antônio Além do Carmo",+557188886683,1726.5914172026364
